Index X Y Z
743 -2.787000 7.980600 -0.287671
744 -2.826700 8.034200 -0.344171
745 -2.690500 8.062200 -0.404771
746 -2.959000 7.966400 -0.218071
747 -3.001100 8.017000 -0.279671
748 -3.026000 8.091300 -0.298171
749 -2.910200 8.131900 -0.346871
750 -2.703600 8.173500 -0.440671
751 -3.134800 7.990100 -0.132671
752 -3.171700 8.039700 -0.199171
753 -3.306300 8.048800 -0.039471
754 -3.334400 8.097000 -0.110771
755 -3.311800 8.157400 -0.160471
756 -3.166300 8.135500 -0.248571
757 -3.465200 8.139600 0.053729
758 -3.485100 8.183800 -0.022371
759 -3.601200 8.266200 0.140529
760 -3.614200 8.303900 0.060129
761 -3.489400 8.360100 -0.052771
762 -3.384500 8.238100 -0.125371
763 -3.711900 8.461200 0.130629
764 -3.568400 8.509700 0.008829
765 -2.703600 8.173500 -0.440671
766 -2.910200 8.131900 -0.346871
767 -3.077600 8.241900 -0.272971
768 -2.772500 8.292900 -0.397571
769 -3.026000 8.091300 -0.298171
770 -3.166300 8.135500 -0.248571
771 -3.311800 8.157400 -0.160471
772 -3.138100 8.395700 -0.211871
773 -2.783800 8.429900 -0.375171
774 -2.772500 8.292900 -0.397571
775 -2.986100 9.418300 0.215129
776 -2.723000 9.382400 0.112929
777 -3.351700 9.352600 0.328429
778 -3.108600 9.309200 0.255029
779 -3.201100 9.465100 0.280429
780 -2.757000 9.225600 0.127529
781 -3.213500 8.894200 -0.090471
782 -3.207500 8.722200 -0.122071
783 -3.203600 9.090200 -0.066471
784 -2.788700 9.110000 -0.251971
785 -2.790400 8.928900 -0.281971
786 -2.792100 8.759300 -0.312871
787 -3.510700 8.634100 0.330329
788 -3.188900 8.542200 0.222029
789 -3.071600 8.631300 0.206529
790 -3.212700 8.725200 0.269629
791 -2.755100 8.442400 0.056929
792 -2.800600 8.630600 0.121929
793 -2.806600 8.825900 0.154429
794 -3.181600 9.328500 -0.048971
795 -2.790500 9.314600 -0.221871
796 -3.181900 8.555900 -0.162071
797 -2.790100 8.589200 -0.345471
798 -2.416600 8.575100 -1.368471
799 -2.424400 8.420500 -1.323371
800 -2.429000 8.142000 -1.215571
801 -2.426900 8.283300 -1.269971
802 -2.426700 7.982600 -1.152571
803 -2.417100 7.820600 -1.059171
804 -2.417100 7.820600 -1.059171
805 -2.417100 7.820600 -1.059171
806 -2.417100 7.820600 -1.059171
807 -2.417100 7.820600 -1.059171
808 -2.417100 7.820600 -1.059171
809 -2.417100 7.820600 -1.059171
810 -2.417100 7.820600 -1.059171
811 -2.856600 8.176400 -0.005471
812 -3.000300 8.263500 0.078029
813 -2.654600 8.257700 -0.034771
814 -3.287800 8.464100 0.235529
815 -3.172700 8.380700 0.177729
816 -3.501500 8.464900 0.286229
817 -3.502700 9.006000 0.370229
818 -3.571400 8.816800 0.369329
819 -3.347000 8.816200 0.322429
820 -3.209100 8.913000 0.288029
821 -3.264300 9.203400 0.305729
822 -3.173300 9.115600 0.271629
823 -3.477900 9.200700 0.364929
824 -2.788500 9.032200 0.148929
825 -3.061900 9.019900 0.238529
826 -3.153000 8.299100 0.144529
827 -0.209800 8.302200 -2.691571
828 -0.209000 8.084100 -2.655371
829 0.000000 8.335300 -2.753871
830 0.000000 8.099600 -2.703371
831 -0.205000 7.866900 -2.579571
832 0.000000 7.870100 -2.610271
833 -2.281500 8.592000 -1.431671
834 -2.158100 8.553900 -1.590371
835 -2.107500 8.611000 -1.517571
836 -2.281500 8.592000 -1.431671
837 -0.593000 8.729600 -2.157671
838 -0.506400 8.795600 -2.173371
839 -0.337800 8.740400 -2.362471
840 -0.674900 8.866500 -1.931671
841 -0.590700 8.831000 -2.053171
842 -0.662000 8.767100 -2.034071
843 -0.731000 8.804600 -1.910571
844 -0.636600 8.922300 -1.946771
845 -0.546300 8.892400 -2.063671
846 -0.286200 8.813400 -2.359171
847 -0.456000 8.862500 -2.178671
848 -2.191600 11.335900 -0.427871
849 -2.232700 11.108700 -0.574371
850 -2.272500 10.889600 -0.709971
851 -2.309300 10.686500 -0.823771
852 -2.337800 10.494100 -0.917571
853 -2.352300 10.306800 -0.992971
854 -2.360900 10.123200 -1.048771
855 -2.371400 9.942000 -1.083171
856 -2.184600 7.490000 -1.086871
857 -2.163300 7.408000 -0.943871
858 -2.252200 7.443600 -0.824971
859 -2.252200 7.443600 -0.824971
860 -2.252200 7.443600 -0.824971
861 -2.138900 7.361200 -0.826571
862 -2.138900 7.361200 -0.826571
863 -2.252200 7.443600 -0.824971
864 -2.138900 7.361200 -0.826571
865 -2.138900 7.361200 -0.826571
866 -2.138900 7.361200 -0.826571
867 -2.138900 7.361200 -0.826571
868 -2.138900 7.361200 -0.826571
869 -2.138900 7.361200 -0.826571
870 -2.056100 7.413300 -0.403871
871 -1.980400 7.478200 -0.252071
872 -1.902200 7.552200 -0.084771
873 -1.835900 7.604300 0.051929
874 -1.775500 7.645500 0.173229
875 -2.467300 7.633300 -0.661371
876 -2.115000 7.388500 -0.493471
877 -2.293700 7.498400 -0.519471
878 -2.167200 8.960200 -1.331071
879 -2.114900 8.803800 -1.372971
880 -2.038800 9.048600 -1.337471
881 -2.103000 9.004400 -1.334271
882 -1.988300 8.923600 -1.365271
883 -2.051600 8.863700 -1.369071
884 -0.810500 8.736700 -1.878271
885 -0.769600 8.701700 -2.000371
886 -0.910500 8.640300 -1.950771
887 -0.924400 8.670800 -1.832071
888 -0.728700 8.666700 -2.122471
889 -0.896700 8.609800 -2.069471
890 -1.414400 8.595500 -1.638571
891 -1.422300 8.566700 -1.740471
892 -1.573400 8.598000 -1.669271
893 -1.558200 8.633200 -1.579271
894 -1.257400 8.584400 -1.700371
895 -1.260400 8.559400 -1.810371
896 -1.446700 8.477600 -2.011771
897 -1.430300 8.537900 -1.842371
898 -1.263300 8.534500 -1.920371
899 -1.588500 8.562800 -1.759371
900 -1.446700 8.477600 -2.011771
901 0.000000 8.860000 -2.538871
902 -0.123700 8.872000 -2.455071
903 0.000000 8.748200 -2.539971
904 -0.137700 8.765800 -2.467571
905 -0.261900 8.892100 -2.353271
906 -0.610400 8.972200 -1.960771
907 -0.519600 8.950200 -2.071571
908 -0.428900 8.928200 -2.180771
909 -0.456000 8.862500 -2.178671
910 -0.168900 8.716500 -2.493471
911 0.000000 8.708100 -2.537871
912 -1.911700 8.824500 -1.407571
913 -1.965400 8.766200 -1.433271
914 -1.812000 8.745900 -1.459971
915 -1.851900 8.696900 -1.512371
916 -2.019100 8.707800 -1.458971
917 -1.891800 8.647900 -1.564671
918 -1.692500 8.682700 -1.518471
919 -1.718900 8.641100 -1.592171
920 -1.745300 8.599500 -1.665771
921 -1.080100 8.562100 -1.999071
922 -1.263300 8.534500 -1.920371
923 -1.083700 8.614800 -1.768771
924 -1.081900 8.588400 -1.883971
925 -1.658100 10.548700 -1.578071
926 -1.658100 10.548700 -1.578071
927 -0.472600 10.102400 -2.113571
928 -0.472600 10.102400 -2.113571
929 -0.472600 10.102400 -2.113571
930 -2.141200 9.295300 -1.311971
931 -2.141200 9.295300 -1.311971
932 -2.141200 9.295300 -1.311971
933 -0.388600 9.687100 -2.149171
934 -0.388600 9.687100 -2.149171
935 -0.388600 9.687100 -2.149171
936 -0.456000 8.862500 -2.178671
937 -1.263300 8.534500 -1.920371
938 -0.456000 8.862500 -2.178671
939 -0.456000 8.862500 -2.178671
940 -1.263300 8.534500 -1.920371
941 -1.263300 8.534500 -1.920371
942 -2.583200 8.589000 -0.663071
943 -2.583200 8.589000 -0.663071
944 -2.583200 8.589000 -0.663071
945 -2.630500 8.598600 -0.504771
946 -2.281500 8.592000 -1.431671
947 -2.281500 8.592000 -1.431671
948 -2.630500 8.598600 -0.504771
949 -2.583200 8.589000 -0.663071
950 2.061200 8.179800 -1.776771
951 2.045900 8.322900 -1.808471
952 2.201100 8.368800 -1.655371
953 2.209700 8.218900 -1.626571
954 2.331000 8.254300 -1.458571
955 2.323700 8.397700 -1.494771
956 2.300900 8.529600 -1.525971
957 2.184700 8.488900 -1.646771
958 2.024500 8.438400 -1.802871
959 1.889800 8.140000 -1.910871
960 1.871400 8.278500 -1.941171
961 1.849200 8.391900 -1.936371
962 1.666000 8.353700 -2.053271
963 1.686300 8.240200 -2.058771
964 1.705100 8.103700 -2.031271
965 1.516700 8.074900 -2.143371
966 1.499300 8.212400 -2.167471
967 1.481900 8.327800 -2.159671
968 1.288200 8.319000 -2.258671
969 1.300900 8.198700 -2.272271
970 1.314600 8.056200 -2.254571
971 1.088700 8.050200 -2.360471
972 1.081700 8.202700 -2.373171
973 1.075900 8.331900 -2.353571
974 0.855200 8.360300 -2.445171
975 0.855400 8.219000 -2.469571
976 0.855200 8.360300 -2.445171
977 0.856300 8.052700 -2.456771
978 0.855200 8.360300 -2.445171
979 0.635800 8.242400 -2.547071
980 0.636300 8.398100 -2.518571
981 0.855200 8.360300 -2.445171
982 0.420500 8.440600 -2.581371
983 0.421200 8.270700 -2.610571
984 0.419900 8.070200 -2.586671
985 0.634500 8.059500 -2.530071
986 1.352700 11.095300 -1.561671
987 1.528400 11.079200 -1.452271
988 1.527000 10.903500 -1.547871
989 1.348900 10.916700 -1.645171
990 1.335700 10.762100 -1.704371
991 1.514600 10.751000 -1.616971
992 1.690900 10.707800 -1.527771
993 1.698500 10.867000 -1.450271
994 1.692700 11.049100 -1.342671
995 1.850400 11.009000 -1.228471
996 1.873600 10.805900 -1.344971
997 1.875500 10.625100 -1.430771
998 2.074300 10.504800 -1.325271
999 2.030200 10.747800 -1.228571
1000 1.991300 10.968900 -1.105671
1001 2.663800 10.069900 -0.004871
1002 2.677300 9.883400 -0.026371
1003 2.627900 9.900300 -0.242771
1004 2.615200 10.086400 -0.212771
1005 2.560300 10.103500 -0.428771
1006 2.570800 9.920900 -0.465371
1007 2.578600 9.743300 -0.499671
1008 2.637000 9.725600 -0.277371
1009 2.703100 9.658600 0.026929
1010 2.703100 9.658600 0.026929
1011 0.121100 9.710300 -2.378971
1012 0.114000 9.542000 -2.397471
1013 0.237300 9.539800 -2.291371
1014 0.248600 9.704100 -2.274571
1015 0.265400 9.862800 -2.258571
1016 0.131400 9.874000 -2.360171
1017 0.502700 11.023300 -1.991971
1018 0.735400 11.053000 -1.893371
1019 0.746600 10.846700 -1.950271
1020 0.525600 10.809100 -2.046471
1021 0.554600 10.590700 -2.071071
1022 0.768200 10.672200 -1.968671
1023 0.950000 10.716900 -1.886571
1024 0.768200 10.672200 -1.968671
1025 0.950700 10.882800 -1.853571
1026 0.954400 11.078300 -1.787671
1027 1.160700 11.093700 -1.675271
1028 1.154200 10.908000 -1.749471
1029 1.143300 10.748800 -1.796371
1030 0.110200 9.381000 -2.415571
1031 0.110000 9.231100 -2.424971
1032 0.233100 9.232000 -2.325871
1033 0.232100 9.380700 -2.309771
1034 1.824400 8.464400 -1.885671
1035 1.999000 8.506100 -1.747971
1036 1.958500 8.563400 -1.662871
1037 1.791500 8.524100 -1.794471
1038 1.617300 8.494900 -1.911171
1039 1.643100 8.431900 -2.006171
1040 1.464200 8.411900 -2.112271
1041 1.446700 8.477600 -2.011771
1042 1.269900 8.478200 -2.102471
1043 1.446700 8.477600 -2.011771
1044 1.278000 8.409200 -2.208571
1045 1.075000 8.428700 -2.299871
1046 1.077100 8.502400 -2.189471
1047 0.873800 8.542900 -2.266871
1048 0.860700 8.464000 -2.384471
1049 0.855200 8.360300 -2.445171
1050 0.855200 8.360300 -2.445171
1051 0.855200 8.360300 -2.445171
1052 0.640600 8.508700 -2.449971
1053 0.855200 8.360300 -2.445171
1054 0.665800 8.592200 -2.326071
1055 0.431500 8.651600 -2.383371
1056 0.421200 8.553300 -2.506171
1057 0.209100 8.483000 -2.663271
1058 0.208900 8.588400 -2.604571
1059 0.198800 8.654200 -2.536671
1060 0.565000 9.122700 -1.980571
1061 0.588900 9.033300 -1.972471
1062 0.500900 9.019600 -2.076571
1063 0.480400 9.115900 -2.078471
1064 0.544600 9.238300 -1.987371
1065 0.463400 9.236500 -2.078871
1066 0.382300 9.234700 -2.170371
1067 0.395800 9.109100 -2.176471
1068 0.240600 9.098900 -2.334371
1069 0.251300 8.984600 -2.344371
1070 0.412900 9.005900 -2.180071
1071 1.484500 10.594000 -1.665171
1072 1.307800 10.604400 -1.747671
1073 1.445400 10.434700 -1.702971
1074 1.272400 10.445100 -1.782971
1075 1.290100 10.524800 -1.765371
1076 1.464900 10.514400 -1.684071
1077 1.612700 10.389700 -1.614771
1078 1.635400 10.469200 -1.596471
1079 1.658100 10.548700 -1.578071
1080 1.828300 10.458300 -1.487771
1081 1.658100 10.548700 -1.578071
1082 1.792500 10.378400 -1.508971
1083 1.756700 10.298500 -1.530171
1084 1.923800 10.253700 -1.432071
1085 1.872900 10.176600 -1.456571
1086 1.974600 10.330700 -1.407571
1087 2.172700 10.291500 -1.295371
1088 2.076500 10.174000 -1.351271
1089 2.016600 10.106800 -1.376271
1090 1.956700 10.039600 -1.401271
1091 2.076700 9.956600 -1.340771
1092 2.012700 9.903100 -1.363971
1093 2.266700 10.125000 -1.230071
1094 2.140700 10.010100 -1.317571
1095 2.287800 9.920200 -1.230071
1096 2.174100 9.861000 -1.305071
1097 2.109700 9.822100 -1.324471
1098 2.045400 9.783200 -1.343971
1099 2.126400 9.693100 -1.318571
1100 2.063600 9.668300 -1.333771
1101 2.300000 9.754600 -1.238371
1102 2.189200 9.718000 -1.303371
1103 0.566400 9.911300 -2.020871
1104 0.546700 9.793800 -2.019771
1105 0.475700 9.813400 -2.081271
1106 0.497000 9.938000 -2.077471
1107 0.601300 10.025800 -2.014171
1108 0.536900 10.064100 -2.063871
1109 0.333100 10.160100 -2.212371
1110 0.472600 10.102400 -2.113571
1111 0.427600 9.964700 -2.134071
1112 0.287400 10.005400 -2.242371
1113 0.404700 9.833000 -2.142671
1114 0.421000 10.355000 -2.154871
1115 0.555100 10.266300 -2.071571
1116 0.472600 10.102400 -2.113571
1117 0.658600 10.145900 -1.997271
1118 0.606900 10.206100 -2.034471
1119 0.738800 10.255400 -1.970571
1120 0.703200 10.334800 -1.993871
1121 0.667500 10.414200 -2.017071
1122 0.768200 10.672200 -1.968671
1123 0.802100 10.503800 -1.958771
1124 0.842100 10.338300 -1.934571
1125 0.822100 10.421000 -1.946671
1126 0.966900 10.396600 -1.891471
1127 0.961800 10.476100 -1.893271
1128 0.956600 10.555600 -1.895071
1129 0.768200 10.672200 -1.968671
1130 1.128500 10.590400 -1.824571
1131 1.111700 10.432300 -1.843371
1132 1.120100 10.511300 -1.833971
1133 2.445300 9.099500 -0.995271
1134 2.452200 9.268200 -0.978971
1135 2.516000 9.271200 -0.782471
1136 2.508800 9.104500 -0.801071
1137 2.567500 9.109200 -0.602471
1138 2.575600 9.279400 -0.579871
1139 2.581800 9.443000 -0.555071
1140 2.575600 9.279400 -0.579871
1141 2.520400 9.432800 -0.761971
1142 2.455400 9.429600 -0.960971
1143 0.377000 9.379500 -2.162771
1144 0.533500 9.378100 -1.995371
1145 0.455300 9.378800 -2.079071
1146 0.530600 9.525700 -2.004171
1147 0.455000 9.529700 -2.079771
1148 0.379300 9.533700 -2.155271
1149 1.903100 7.992400 -1.859071
1150 1.723100 7.956400 -1.981771
1151 1.736400 7.801300 -1.906871
1152 1.911200 7.837800 -1.779371
1153 2.070400 7.873800 -1.640271
1154 2.068400 8.029400 -1.723471
1155 1.534600 7.924500 -2.097671
1156 1.327800 7.899300 -2.210771
1157 1.337700 7.734700 -2.138271
1158 1.548200 7.765900 -2.026971
1159 1.093400 7.883200 -2.317371
1160 0.852800 7.873500 -2.410771
1161 0.848500 7.692800 -2.331371
1162 1.096100 7.710800 -2.241871
1163 0.627500 7.867600 -2.480471
1164 0.413100 7.865500 -2.530971
1165 0.405900 7.669200 -2.450571
1166 0.620200 7.678900 -2.400171
1167 0.200700 7.663600 -2.489871
1168 0.199300 7.487200 -2.388771
1169 0.199300 7.338100 -2.266571
1170 0.403500 7.343800 -2.220971
1171 0.403500 7.494400 -2.347971
1172 1.352400 11.325000 -1.445671
1173 1.525900 11.305400 -1.324271
1174 1.685500 11.276800 -1.201871
1175 1.677600 11.527300 -1.044471
1176 1.521400 11.557000 -1.179971
1177 1.350000 11.580200 -1.313371
1178 1.833200 11.242500 -1.079671
1179 1.963400 11.205900 -0.952571
1180 1.941100 11.450900 -0.784471
1181 1.819100 11.491300 -0.914671
1182 0.495500 11.300700 -1.884971
1183 0.732600 11.316900 -1.788071
1184 0.956500 11.328600 -1.680071
1185 0.957900 11.606400 -1.551571
1186 0.734000 11.609600 -1.658671
1187 0.496300 11.609600 -1.751771
1188 1.162800 11.332000 -1.565071
1189 1.162700 11.596600 -1.436871
1190 2.341600 10.862400 -0.578371
1191 2.302200 11.079200 -0.463571
1192 2.377600 11.043300 -0.330571
1193 2.416000 10.829400 -0.420471
1194 2.484800 10.792900 -0.251071
1195 2.445800 11.002900 -0.186271
1196 2.401600 11.224300 -0.116671
1197 2.336100 11.267400 -0.233171
1198 2.261700 11.305000 -0.338971
1199 2.067200 7.568700 -1.380571
1200 2.060300 7.452100 -1.228671
1201 1.910700 7.412700 -1.375271
1202 1.913000 7.531400 -1.529471
1203 1.740200 7.492800 -1.677671
1204 1.738000 7.371800 -1.528271
1205 1.731600 7.279100 -1.372771
1206 1.902900 7.324100 -1.222671
1207 2.047200 7.367100 -1.081071
1208 1.544400 7.329400 -1.667871
1209 1.550900 7.453000 -1.808271
1210 1.338200 7.416800 -1.916571
1211 1.328400 7.291200 -1.779571
1212 1.316300 7.191000 -1.634271
1213 1.534700 7.232600 -1.519671
1214 1.088600 7.263000 -1.871171
1215 1.095100 7.389000 -2.010071
1216 0.846700 7.368400 -2.089171
1217 0.845000 7.242800 -1.947171
1218 0.843100 7.139800 -1.798271
1219 1.080900 7.160700 -1.724671
1220 0.617700 7.228800 -2.016571
1221 0.617700 7.353600 -2.157771
1222 0.403500 7.220200 -2.081071
1223 0.403500 7.118500 -1.927371
1224 0.617700 7.126000 -1.865471
1225 0.199300 7.216100 -2.126871
1226 0.199300 7.116100 -1.970771
1227 2.517300 8.086100 -0.092571
1228 2.409700 7.844600 -0.218971
1229 2.465000 7.819200 -0.316971
1230 2.531500 7.890700 -0.331671
1231 2.540800 7.762900 -0.514271
1232 2.435700 7.705100 -0.404771
1233 2.312800 7.648100 -0.311171
1234 2.542000 8.463900 -0.845571
1235 2.482800 8.431900 -1.082571
1236 2.475500 8.562400 -1.119571
1237 2.528100 8.570900 -0.843271
1238 2.597100 8.491500 -0.661771
1239 2.583200 8.589000 -0.663071
1240 2.504300 8.751700 -0.827871
1241 2.564400 8.770200 -0.640971
1242 2.573800 8.679600 -0.651971
1243 2.516200 8.658500 -0.835571
1244 2.429900 8.711900 -1.049171
1245 2.443300 8.643800 -1.088671
1246 2.533200 10.434500 -0.353171
1247 2.473000 10.457200 -0.556471
1248 2.448400 10.635800 -0.495571
1249 2.512900 10.606000 -0.306371
1250 2.378300 10.663300 -0.673571
1251 2.407000 10.477500 -0.749671
1252 1.885600 7.267400 -1.088271
1253 1.718600 7.215800 -1.229371
1254 1.695000 7.178400 -1.070271
1255 1.859500 7.237500 -0.945071
1256 1.996300 7.291800 -0.828371
1257 2.025300 7.316300 -0.953771
1258 1.523300 7.162400 -1.370271
1259 1.306600 7.114400 -1.484071
1260 1.288400 7.064400 -1.303371
1261 1.502100 7.118600 -1.194371
1262 1.075300 7.078800 -1.573171
1263 0.841700 7.054500 -1.643371
1264 0.832100 6.993200 -1.458871
1265 1.061200 7.022500 -1.391171
1266 0.617700 7.040300 -1.700871
1267 0.403500 7.033800 -1.752671
1268 0.402300 6.969700 -1.551071
1269 0.403500 7.033800 -1.752671
1270 0.612900 6.976800 -1.508471
1271 0.199300 7.032600 -1.789771
1272 0.199300 6.968000 -1.585771
1273 0.403500 7.033800 -1.752671
1274 0.403500 7.033800 -1.752671
1275 2.147800 7.488200 -0.358271
1276 2.185000 7.437100 -0.474171
1277 2.232400 7.501100 -0.422371
1278 2.219800 7.566300 -0.311471
1279 2.261800 7.505700 -0.459771
1280 2.204800 7.394700 -0.602571
1281 0.118400 8.975500 -2.444871
1282 0.113300 9.095500 -2.432971
1283 0.617700 7.505600 -2.289871
1284 0.847200 7.521400 -2.220271
1285 1.097200 7.542200 -2.136071
1286 1.341200 7.569200 -2.037671
1287 1.552900 7.603600 -1.928971
1288 1.740900 7.641400 -1.804471
1289 1.913800 7.678700 -1.666471
1290 2.070200 7.714700 -1.520871
1291 2.460800 7.704500 -0.808971
1292 2.487200 7.855100 -0.888971
1293 2.539500 7.882300 -0.727371
1294 2.512100 7.735900 -0.677971
1295 2.575300 7.906000 -0.594071
1296 2.599700 8.069200 -0.614871
1297 2.554000 8.049000 -0.785071
1298 2.499700 8.020200 -0.962771
1299 2.503000 8.181100 -1.013071
1300 2.560200 8.212900 -0.826571
1301 2.560200 8.212900 -0.826571
1302 2.560200 8.212900 -0.826571
1303 2.560200 8.212900 -0.826571
1304 2.602700 8.227500 -0.674771
1305 2.610900 8.393900 -0.660571
1306 2.560200 8.212900 -0.826571
1307 2.560200 8.212900 -0.826571
1308 2.554200 8.359100 -0.844571
1309 2.491800 8.324200 -1.057471
1310 2.560200 8.212900 -0.826571
1311 2.560200 8.212900 -0.826571
1312 2.561500 8.941500 -0.621771
1313 2.501400 8.931400 -0.815071
1314 2.436200 8.914900 -1.006771
1315 2.507000 9.934800 -0.683871
1316 2.498000 10.117200 -0.644171
1317 2.430700 10.124700 -0.852871
1318 2.439600 9.941800 -0.891971
1319 2.447600 9.761200 -0.922871
1320 2.514400 9.754500 -0.718171
1321 2.409500 7.618200 -0.490771
1322 2.450100 7.615300 -0.584571
1323 2.361500 7.507400 -0.644971
1324 2.342100 7.558200 -0.489471
1325 2.595900 7.930000 -0.504971
1326 2.588000 7.894300 -0.436371
1327 2.641000 7.984100 -0.375171
1328 2.613600 8.013400 -0.492171
1329 2.632500 8.215300 -0.575671
1330 2.637100 8.131100 -0.524871
1331 2.703600 8.173500 -0.440671
1332 2.646200 8.280600 -0.545471
1333 2.579100 10.718400 0.075329
1334 2.609900 10.545600 0.053229
1335 2.565200 10.575500 -0.121971
1336 2.536500 10.755500 -0.084571
1337 2.585200 10.410800 -0.154771
1338 2.631100 10.387600 0.033229
1339 2.478800 11.127800 0.127429
1340 2.532800 10.916700 0.100529
1341 2.494000 10.960200 -0.041471
1342 2.444700 11.177200 0.004429
1343 2.212700 8.064700 -1.575271
1344 2.211900 7.907700 -1.493571
1345 2.331900 7.942800 -1.333471
1346 2.333800 8.101200 -1.408571
1347 2.325500 7.783700 -1.223471
1348 2.208700 7.749100 -1.375471
1349 2.200500 7.604600 -1.236571
1350 2.310700 7.639100 -1.093571
1351 2.395600 7.672300 -0.950371
1352 2.357600 7.554000 -0.838671
1353 2.283600 7.524700 -0.954171
1354 2.252200 7.443600 -0.824971
1355 2.315000 7.470600 -0.743571
1356 2.252200 7.443600 -0.824971
1357 2.415800 7.587200 -0.740171
1358 2.287500 7.443900 -0.619471
1359 2.279700 7.426700 -0.686371
1360 2.252200 7.443600 -0.824971
1361 2.224300 7.399200 -0.728371
1362 2.252200 7.443600 -0.824971
1363 0.172000 10.180000 -2.310071
1364 0.225800 10.380300 -2.255871
1365 0.270600 10.590500 -2.196471
